Fx,Contract,Deployment,Authorized_Caller_Addresses,Authorized_Caller_Names
setSwapFeePercentage(uint256),WeightedPool,20230320-weighted-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
setSwapFeePercentage(uint256),YearnLinearPool,20230213-yearn-linear-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"setTargets(uint256,uint256)",AaveLinearPool,20220817-aave-rebalanced-linear-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"setTargets(uint256,uint256)",AaveLinearPool,20230206-aave-rebalanced-linear-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"setTargets(uint256,uint256)",ERC4626LinearPool,20230206-erc4626-linear-pool-v3,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"setTargets(uint256,uint256)",YearnLinearPool,20230213-yearn-linear-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"set_rewards(address,bytes32,address[8])",RewardsOnlyGauge,20220413-child-chain-gauge-factory,['0x6f5a2eE11E7a772AeB5114A20d0D7c0ff61EB8A0'],['20220527-child-chain-gauge-token-adder/ChildChainGaugeTokenAdder']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20220906-composable-stable-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20221122-composable-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230206-composable-stable-pool-v3,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230320-composable-stable-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"startAmplificationParameterUpdate(uint256,uint256)",StablePool,20220609-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20220906-composable-stable-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20221122-composable-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20230206-composable-stable-pool-v3,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20230320-composable-stable-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
stopAmplificationParameterUpdate(),StablePool,20220609-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/lm']
"swap((bytes32,uint8,address,address,uint256,bytes),(address,bool,address,bool),uint256,uint256)",Vault,20210418-vault,"['0x195CcCBE464EF9073d1f7A1ba1C9Bf0f56dfFFff', '0x1a58897Ab366082028ced3740900ecBD765Af738', '0x03F1ab8b19bcE21EB06C364aEc9e40322572a1e9']","['20220720-batch-relayer-v3/BalancerRelayer', '20220916-batch-relayer-v4/BalancerRelayer', '20230314-batch-relayer-v5/BalancerRelayer']"
"swap((bytes32,uint8,address,address,uint256,bytes),(address,bool,address,bool),uint256,uint256)",Vault,20210418-vault,"['0x195CcCBE464EF9073d1f7A1ba1C9Bf0f56dfFFff', '0x1a58897Ab366082028ced3740900ecBD765Af738', '0x03F1ab8b19bcE21EB06C364aEc9e40322572a1e9']","['20220720-batch-relayer-v3/BalancerRelayer', '20220916-batch-relayer-v4/BalancerRelayer', '20230314-batch-relayer-v5/BalancerRelayer']"
"swap((bytes32,uint8,address,address,uint256,bytes),(address,bool,address,bool),uint256,uint256)",Vault,20210418-vault,"['0x195CcCBE464EF9073d1f7A1ba1C9Bf0f56dfFFff', '0x1a58897Ab366082028ced3740900ecBD765Af738', '0x03F1ab8b19bcE21EB06C364aEc9e40322572a1e9']","['20220720-batch-relayer-v3/BalancerRelayer', '20220916-batch-relayer-v4/BalancerRelayer', '20230314-batch-relayer-v5/BalancerRelayer']"
unpause(),AaveLinearPool,20220817-aave-rebalanced-linear-pool,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpause(),ComposableStablePool,20220906-composable-stable-pool,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpause(),ComposableStablePool,20221122-composable-stable-pool-v2,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpause(),WeightedPool,20220908-weighted-pool-v2,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
"withdrawCollectedFees(address[],uint256[],address)",ProtocolFeesCollector,20210418-vault,['0xC128a9954e6c874eA3d62ce62B468bA073093F25'],['20220517-protocol-fee-withdrawer/ProtocolFeesWithdrawer']
"withdrawCollectedFees(address[],uint256[],address)",ProtocolFeesWithdrawer,20220517-protocol-fee-withdrawer,['0xdCB017f63aCd34DD032A702315459ceCc05536DD'],['undef']
